2022-04-07 16:42:21,776-root-INFO-Production : 0 Temperature : 21.9 RPM : 0.0 Vibration : 0.00
2022-04-07 16:42:26,071-root-INFO-Production : 0 Temperature : 21.9 RPM : 0.0 Vibration : 0.01
2022-04-07 16:42:26,071-root-INFO-Production : 0 Temperature : 21.9 RPM : 0.0 Vibration : 0.01
2022-04-07 16:42:31,641-root-INFO-Production : 0 Temperature : 21.9 RPM : 0.0 Vibration : 0.01
2022-04-07 16:42:31,641-root-INFO-Production : 0 Temperature : 21.9 RPM : 0.0 Vibration : 0.01
2022-04-07 16:42:37,010-root-INFO-Production : 0 Temperature : 21.9 RPM : 0.0 Vibration : 0.00
2022-04-07 16:42:37,011-root-INFO-Production : 0 Temperature : 21.9 RPM : 0.0 Vibration : 0.00
2022-04-07 16:42:42,759-root-INFO-Production : 0 Temperature : 21.8 RPM : 0.0 Vibration : 0.01
2022-04-07 16:42:42,759-root-INFO-Production : 0 Temperature : 21.8 RPM : 0.0 Vibration : 0.01
2022-04-07 16:42:48,612-root-INFO-Production : 0 Temperature : 21.8 RPM : 0.0 Vibration : 0.01
2022-04-07 16:42:48,613-root-INFO-Production : 0 Temperature : 21.8 RPM : 0.0 Vibration : 0.01
2022-04-07 16:42:53,975-root-INFO-Production : 0 Temperature : 21.8 RPM : 0.0 Vibration : 0.00
2022-04-07 16:42:53,976-root-INFO-Production : 0 Temperature : 21.8 RPM : 0.0 Vibration : 0.00
2022-04-07 16:42:59,297-root-INFO-Production : 0 Temperature : 21.8 RPM : 0.0 Vibration : 0.01
2022-04-07 16:42:59,298-root-INFO-Production : 0 Temperature : 21.8 RPM : 0.0 Vibration : 0.01
2022-04-07 16:43:05,818-root-INFO-Production : 1 Temperature : 21.8 RPM : 0.0 Vibration : 0.02
2022-04-07 16:43:05,819-root-INFO-Production : 1 Temperature : 21.8 RPM : 0.0 Vibration : 0.02
2022-04-07 16:43:09,182-root-INFO-Production : 2 Temperature : 21.8 RPM : 0.0 Vibration : 0.01
2022-04-07 16:43:09,183-root-INFO-Production : 2 Temperature : 21.8 RPM : 0.0 Vibration : 0.01
2022-04-07 16:43:14,744-root-INFO-Production : 5 Temperature : 21.8 RPM : 0.0 Vibration : 0.03
2022-04-07 16:43:14,745-root-INFO-Production : 5 Temperature : 21.8 RPM : 0.0 Vibration : 0.03
2022-04-07 16:43:20,318-root-INFO-Production : 5 Temperature : 21.8 RPM : 0.0 Vibration : 0.00
2022-04-07 16:43:20,320-root-INFO-Production : 5 Temperature : 21.8 RPM : 0.0 Vibration : 0.00
2022-04-07 16:43:25,899-root-INFO-Production : 5 Temperature : 21.8 RPM : 0.0 Vibration : 0.00
2022-04-07 16:43:25,899-root-INFO-Production : 5 Temperature : 21.8 RPM : 0.0 Vibration : 0.00
2022-04-07 16:43:31,902-root-INFO-Production : 5 Temperature : 21.7 RPM : 0.0 Vibration : 0.01
2022-04-07 16:43:31,903-root-INFO-Production : 5 Temperature : 21.7 RPM : 0.0 Vibration : 0.01
2022-04-07 16:43:38,324-root-INFO-Production : 5 Temperature : 21.7 RPM : 0.0 Vibration : 0.01
2022-04-07 16:43:38,325-root-INFO-Production : 5 Temperature : 21.7 RPM : 0.0 Vibration : 0.01
2022-04-08 16:29:53,733-root-INFO-Production : 0 Temperature : 21.3 RPM : 0.0 Vibration : 0.01
2022-04-08 16:29:53,739-root-INFO-Production : 0 Temperature : 21.3 RPM : 0.0 Vibration : 0.01
2022-04-08 16:30:19,294-root-INFO-Production : 0 Temperature : 21.4 RPM : 0.0 Vibration : 0.01
2022-04-08 16:30:19,298-root-INFO-Production : 0 Temperature : 21.4 RPM : 0.0 Vibration : 0.01
2022-04-08 16:30:24,001-root-INFO-Production : 0 Temperature : 21.4 RPM : 0.0 Vibration : 0.01
2022-04-08 16:30:24,002-root-INFO-Production : 0 Temperature : 21.4 RPM : 0.0 Vibration : 0.01
2022-04-08 16:30:28,733-root-INFO-Production : 0 Temperature : 21.6 RPM : 0.0 Vibration : 0.01
2022-04-08 16:30:28,733-root-INFO-Production : 0 Temperature : 21.6 RPM : 0.0 Vibration : 0.01
2022-04-08 16:34:08,298-root-WARNING-Too high Temp
2022-04-08 16:34:08,381-root-WARNING-Too high Temp
2022-04-08 16:34:08,538-root-WARNING-Too high Temp
2022-04-08 16:34:08,539-root-WARNING-Too high Temp
2022-04-08 16:34:08,706-root-WARNING-Too high Temp
2022-04-08 16:34:08,706-root-WARNING-Too high Temp
2022-04-08 16:34:08,887-root-WARNING-Too high Temp
2022-04-08 16:34:08,887-root-WARNING-Too high Temp
2022-04-08 16:34:09,053-root-WARNING-Too high Temp
2022-04-08 16:34:09,053-root-WARNING-Too high Temp
2022-04-08 16:34:09,237-root-WARNING-Too high Temp
2022-04-08 16:34:09,237-root-WARNING-Too high Temp
2022-04-08 16:34:09,412-root-WARNING-Too high Temp
2022-04-08 16:34:09,412-root-WARNING-Too high Temp
2022-04-08 16:34:11,069-root-INFO-Production : 0 Temperature : 21.6 RPM : 0.0 Vibration : 0.01
2022-04-08 16:34:11,073-root-INFO-Production : 0 Temperature : 21.6 RPM : 0.0 Vibration : 0.01
2022-04-08 16:34:14,412-root-INFO-Production : 0 Temperature : 21.7 RPM : 0.0 Vibration : 0.01
2022-04-08 16:34:14,412-root-INFO-Production : 0 Temperature : 21.7 RPM : 0.0 Vibration : 0.01
2022-04-08 16:34:17,746-root-INFO-Production : 0 Temperature : 21.6 RPM : 0.0 Vibration : 0.01
2022-04-08 16:34:17,747-root-INFO-Production : 0 Temperature : 21.6 RPM : 0.0 Vibration : 0.01
2022-04-08 16:34:21,078-root-INFO-Production : 0 Temperature : 21.7 RPM : 0.0 Vibration : 0.01
2022-04-08 16:34:21,225-root-INFO-Production : 0 Temperature : 21.7 RPM : 0.0 Vibration : 0.01
2022-04-08 16:34:24,410-root-INFO-Production : 0 Temperature : 21.6 RPM : 0.0 Vibration : 0.01
2022-04-08 16:34:24,411-root-INFO-Production : 0 Temperature : 21.6 RPM : 0.0 Vibration : 0.01
2022-04-08 16:34:27,743-root-INFO-Production : 0 Temperature : 21.6 RPM : 0.0 Vibration : 0.01
2022-04-08 16:34:27,743-root-INFO-Production : 0 Temperature : 21.6 RPM : 0.0 Vibration : 0.01
2022-04-08 16:34:31,075-root-INFO-Production : 1 Temperature : 21.6 RPM : 0.0 Vibration : 0.01
2022-04-08 16:34:31,076-root-INFO-Production : 1 Temperature : 21.6 RPM : 0.0 Vibration : 0.01
2022-04-08 16:34:34,409-root-INFO-Production : 2 Temperature : 21.9 RPM : 0.0 Vibration : 0.01
2022-04-08 16:34:34,410-root-INFO-Production : 2 Temperature : 21.9 RPM : 0.0 Vibration : 0.01
2022-04-08 16:34:37,751-root-INFO-Production : 2 Temperature : 21.9 RPM : 0.0 Vibration : 0.01
2022-04-08 16:34:37,751-root-INFO-Production : 2 Temperature : 21.9 RPM : 0.0 Vibration : 0.01
2022-04-08 16:34:41,119-root-INFO-Production : 2 Temperature : 21.9 RPM : 0.0 Vibration : 0.01
2022-04-08 16:34:41,120-root-INFO-Production : 2 Temperature : 21.9 RPM : 0.0 Vibration : 0.01
2022-04-08 16:34:44,609-root-INFO-Production : 2 Temperature : 21.8 RPM : 0.0 Vibration : 0.01
2022-04-08 16:34:44,609-root-INFO-Production : 2 Temperature : 21.8 RPM : 0.0 Vibration : 0.01
2022-04-08 16:34:48,668-root-INFO-Production : 2 Temperature : 21.8 RPM : 0.0 Vibration : 0.00
2022-04-08 16:34:48,669-root-INFO-Production : 2 Temperature : 21.8 RPM : 0.0 Vibration : 0.00
2022-04-08 16:34:49,879-Stream-ERROR-Exception on /log/today [GET]
Traceback (most recent call last):
  File "/usr/lib/python3/dist-packages/flask/app.py", line 2447, in wsgi_app
    response = self.full_dispatch_request()
  File "/usr/lib/python3/dist-packages/flask/app.py", line 1952, in full_dispatch_request
    rv = self.handle_user_exception(e)
  File "/usr/lib/python3/dist-packages/flask/app.py", line 1821, in handle_user_exception
    reraise(exc_type, exc_value, tb)
  File "/usr/lib/python3/dist-packages/flask/_compat.py", line 39, in reraise
    raise value
  File "/usr/lib/python3/dist-packages/flask/app.py", line 1950, in full_dispatch_request
    rv = self.dispatch_request()
  File "/usr/lib/python3/dist-packages/flask/app.py", line 1936, in dispatch_request
    return self.view_functions[rule.endpoint](**req.view_args)
  File "/home/pi/realtime_monitoring/Stream.py", line 255, in today_log
    f = open(file_name,'r')
FileNotFoundError: [Errno 2] No such file or directory: 'log/2022-04-08server.log'
2022-04-08 16:34:52,253-root-INFO-Production : 2 Temperature : 21.9 RPM : 0.0 Vibration : 0.01
2022-04-08 16:34:52,254-root-INFO-Production : 2 Temperature : 21.9 RPM : 0.0 Vibration : 0.01
2022-04-08 16:34:55,865-Stream-ERROR-Exception on /log/all [GET]
Traceback (most recent call last):
  File "/usr/lib/python3/dist-packages/flask/app.py", line 2447, in wsgi_app
    response = self.full_dispatch_request()
  File "/usr/lib/python3/dist-packages/flask/app.py", line 1952, in full_dispatch_request
    rv = self.handle_user_exception(e)
  File "/usr/lib/python3/dist-packages/flask/app.py", line 1821, in handle_user_exception
    reraise(exc_type, exc_value, tb)
  File "/usr/lib/python3/dist-packages/flask/_compat.py", line 39, in reraise
    raise value
  File "/usr/lib/python3/dist-packages/flask/app.py", line 1950, in full_dispatch_request
    rv = self.dispatch_request()
  File "/usr/lib/python3/dist-packages/flask/app.py", line 1936, in dispatch_request
    return self.view_functions[rule.endpoint](**req.view_args)
  File "/home/pi/realtime_monitoring/Stream.py", line 267, in all_log
    f = open('log/server.log','r')
FileNotFoundError: [Errno 2] No such file or directory: 'log/server.log'
2022-04-08 16:34:56,165-root-INFO-Production : 2 Temperature : 21.7 RPM : 0.0 Vibration : 0.01
2022-04-08 16:34:56,165-root-INFO-Production : 2 Temperature : 21.7 RPM : 0.0 Vibration : 0.01
2022-04-08 16:34:59,845-root-INFO-Production : 2 Temperature : 21.7 RPM : 0.0 Vibration : 0.01
2022-04-08 16:34:59,845-root-INFO-Production : 2 Temperature : 21.7 RPM : 0.0 Vibration : 0.01
2022-04-08 16:35:04,480-root-INFO-Production : 2 Temperature : 21.7 RPM : 0.0 Vibration : 0.01
2022-04-08 16:35:04,481-root-INFO-Production : 2 Temperature : 21.7 RPM : 0.0 Vibration : 0.01
2022-04-08 16:35:09,064-root-INFO-Production : 3 Temperature : 21.7 RPM : 0.0 Vibration : 0.00
2022-04-08 16:35:09,064-root-INFO-Production : 3 Temperature : 21.7 RPM : 0.0 Vibration : 0.00
2022-04-08 16:35:13,678-root-INFO-Production : 6 Temperature : 21.7 RPM : 0.0 Vibration : 0.01
2022-04-08 16:35:13,679-root-INFO-Production : 6 Temperature : 21.7 RPM : 0.0 Vibration : 0.01
2022-04-08 16:35:19,043-root-INFO-Production : 6 Temperature : 21.6 RPM : 0.0 Vibration : 0.01
2022-04-08 16:35:19,046-root-INFO-Production : 6 Temperature : 21.6 RPM : 0.0 Vibration : 0.01
2022-04-08 16:35:23,910-root-INFO-Production : 6 Temperature : 21.6 RPM : 0.0 Vibration : 0.01
2022-04-08 16:35:23,910-root-INFO-Production : 6 Temperature : 21.6 RPM : 0.0 Vibration : 0.01
2022-04-08 16:35:28,639-root-INFO-Production : 6 Temperature : 21.6 RPM : 0.0 Vibration : 0.01
2022-04-08 16:35:28,639-root-INFO-Production : 6 Temperature : 21.6 RPM : 0.0 Vibration : 0.01
2022-04-08 16:35:33,696-root-INFO-Production : 6 Temperature : 21.6 RPM : 0.0 Vibration : 0.01
2022-04-08 16:35:33,701-root-INFO-Production : 6 Temperature : 21.6 RPM : 0.0 Vibration : 0.01
2022-04-08 16:35:38,606-root-INFO-Production : 6 Temperature : 21.6 RPM : 0.0 Vibration : 0.02
2022-04-08 16:35:38,607-root-INFO-Production : 6 Temperature : 21.6 RPM : 0.0 Vibration : 0.02
2022-04-08 16:35:43,469-root-INFO-Production : 6 Temperature : 21.6 RPM : 0.0 Vibration : 0.02
2022-04-08 16:35:43,470-root-INFO-Production : 6 Temperature : 21.6 RPM : 0.0 Vibration : 0.02
2022-04-08 16:35:48,412-root-INFO-Production : 6 Temperature : 21.6 RPM : 0.0 Vibration : 0.01
2022-04-08 16:35:48,412-root-INFO-Production : 6 Temperature : 21.6 RPM : 0.0 Vibration : 0.01
2022-04-08 16:35:53,215-root-INFO-Production : 6 Temperature : 21.5 RPM : 0.0 Vibration : 0.01
2022-04-08 16:35:53,216-root-INFO-Production : 6 Temperature : 21.5 RPM : 0.0 Vibration : 0.01
2022-04-08 16:35:57,984-root-INFO-Production : 6 Temperature : 21.5 RPM : 0.0 Vibration : 0.01
2022-04-08 16:35:57,984-root-INFO-Production : 6 Temperature : 21.5 RPM : 0.0 Vibration : 0.01
2022-04-08 16:36:02,848-root-INFO-Production : 6 Temperature : 21.5 RPM : 0.0 Vibration : 0.01
2022-04-08 16:36:02,849-root-INFO-Production : 6 Temperature : 21.5 RPM : 0.0 Vibration : 0.01
2022-04-08 16:36:07,564-root-INFO-Production : 6 Temperature : 21.6 RPM : 0.0 Vibration : 0.01
2022-04-08 16:36:07,565-root-INFO-Production : 6 Temperature : 21.6 RPM : 0.0 Vibration : 0.01
2022-04-08 16:36:12,330-root-INFO-Production : 6 Temperature : 21.6 RPM : 0.0 Vibration : 0.01
2022-04-08 16:36:12,332-root-INFO-Production : 6 Temperature : 21.6 RPM : 0.0 Vibration : 0.01
2022-04-08 16:36:17,045-root-INFO-Production : 6 Temperature : 21.5 RPM : 0.0 Vibration : 0.02
2022-04-08 16:36:17,046-root-INFO-Production : 6 Temperature : 21.5 RPM : 0.0 Vibration : 0.02
2022-04-08 16:36:21,777-root-INFO-Production : 6 Temperature : 21.5 RPM : 0.0 Vibration : 0.02
2022-04-08 16:36:21,778-root-INFO-Production : 6 Temperature : 21.5 RPM : 0.0 Vibration : 0.02
2022-04-08 16:36:26,564-root-INFO-Production : 6 Temperature : 21.5 RPM : 0.0 Vibration : 0.01
2022-04-08 16:36:26,565-root-INFO-Production : 6 Temperature : 21.5 RPM : 0.0 Vibration : 0.01
2022-04-08 16:36:31,318-root-INFO-Production : 6 Temperature : 21.5 RPM : 0.0 Vibration : 0.01
2022-04-08 16:36:31,319-root-INFO-Production : 6 Temperature : 21.5 RPM : 0.0 Vibration : 0.01
2022-04-08 16:36:36,085-root-INFO-Production : 6 Temperature : 21.5 RPM : 0.0 Vibration : 0.01
2022-04-08 16:36:36,086-root-INFO-Production : 6 Temperature : 21.5 RPM : 0.0 Vibration : 0.01
2022-04-08 16:36:41,045-root-INFO-Production : 6 Temperature : 21.5 RPM : 0.0 Vibration : 0.01
2022-04-08 16:36:41,046-root-INFO-Production : 6 Temperature : 21.5 RPM : 0.0 Vibration : 0.01
2022-04-08 16:36:45,826-root-INFO-Production : 6 Temperature : 21.5 RPM : 0.0 Vibration : 0.01
2022-04-08 16:36:45,827-root-INFO-Production : 6 Temperature : 21.5 RPM : 0.0 Vibration : 0.01
2022-04-08 16:36:50,474-root-INFO-Production : 6 Temperature : 21.5 RPM : 0.0 Vibration : 0.01
2022-04-08 16:36:50,475-root-INFO-Production : 6 Temperature : 21.5 RPM : 0.0 Vibration : 0.01
2022-04-08 16:36:55,342-root-INFO-Production : 6 Temperature : 21.5 RPM : 0.0 Vibration : 0.01
2022-04-08 16:36:55,343-root-INFO-Production : 6 Temperature : 21.5 RPM : 0.0 Vibration : 0.01
2022-04-08 16:37:00,158-root-INFO-Production : 6 Temperature : 21.5 RPM : 0.0 Vibration : 0.01
2022-04-08 16:37:00,159-root-INFO-Production : 6 Temperature : 21.5 RPM : 0.0 Vibration : 0.01
2022-04-08 16:37:04,963-root-INFO-Production : 6 Temperature : 21.5 RPM : 0.0 Vibration : 0.01
2022-04-08 16:37:04,964-root-INFO-Production : 6 Temperature : 21.5 RPM : 0.0 Vibration : 0.01
